Battery,Cycle,SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV_C,ACCV_D,ECD,ECV,CCD,CCV,SoH,_parsed_date
CS2_36_11_15_10,47,-0.000375239847877995,7.63854384486599e-05,0.305766004718381,3.29999581087105,3069.57029400533,2330.0287765371,3.96533649460563,3.63809036979308,3.41484181173354,11.4192813837397,0.937920759359418,0.113151703824816,0.881716508837172,2010-11-15
CS2_36_11_15_10,48,-0.000378342959002519,7.63857668689385e-05,0.313285020861831,3.24132081414068,3069.13275872508,2328.48224935238,3.96522338430309,3.63810594723775,3.41444938836427,11.4116345378516,0.93777544445101,0.112969534376529,0.881667827131973,2010-11-15
CS2_36_11_15_10,49,-0.00038944769031623,7.64441072990773e-05,0.31142817615807,3.25042567765148,3068.30496980657,2328.12308034114,3.96525597305937,3.63802027702331,3.41373020673858,11.4099349892898,0.937533767580484,0.112574329054435,0.881678903057538,2010-11-15
CS2_36_11_15_10,50,-0.000373681543431743,7.64645914213711e-05,0.313554083782808,3.28317899943196,3066.97705150826,2322.74820586282,3.96523876962715,3.63756863658245,3.4123137387031,11.3833839113535,0.937159203765764,0.112738332004689,0.880941366705741,2010-11-15
CS2_36_11_22_10,1,-0.000330081048477291,7.07086441380108e-05,0.291732315369438,3.48535540968509,3046.1869228586,2606.050659507,3.98033718629317,3.62601879268017,3.37564810905326,12.7705305931014,0.930748071545241,0.125251666757118,0.878864126713095,2010-11-22
CS2_36_11_22_10,2,-0.000347605820189531,7.52243116557651e-05,0.306549441065263,3.30134766818662,3032.92057357481,2485.39559613651,3.97136610746384,3.61937791166954,3.35843020940642,12.1790496629695,0.926701973921115,0.121182732623654,0.876456969828815,2010-11-22
CS2_36_11_22_10,3,-0.000338859463701157,7.5498807885283e-05,0.309481907722198,3.25689295316692,3060.08119942048,2567.58274480877,3.97307830843432,3.62797020261104,3.39747073071713,12.5821026935254,0.935018088795129,0.12393089347289,0.871943227513433,2010-11-22
CS2_36_11_22_10,4,-0.000371626502584729,7.61369917867311e-05,0.314332849572589,3.21219961895063,3067.66191443141,2380.93305089242,3.96747392081143,3.63377786370424,3.40920523062216,11.6682193938439,0.937337607620918,0.116246946004042,0.880376100303778,2010-11-22
CS2_36_11_22_10,5,-0.000374553672112514,7.63580059681083e-05,0.31414695266723,3.27663252991235,3068.06909467594,2369.44941533133,3.96749824784987,3.63479952170299,3.4104730497845,11.6124055202439,0.937455963645383,0.11542325437041,0.881242209772254,2010-11-22
CS2_36_11_22_10,6,-0.000344699233315754,7.79737340203509e-05,0.311114836358806,3.27018811574652,3008.99923300856,2509.64550207248,3.96771197265151,3.61767249013863,3.32873572042535,12.297809783366,0.919404131999459,0.121828296392497,0.878488217036676,2010-11-22
CS2_36_11_22_10,7,-0.000343369654742484,7.58362004715802e-05,0.31156523173202,3.25283666893056,3003.79583189385,2551.94082982752,3.97566119783876,3.61546679805307,3.32233341303796,12.5051034950685,0.917797418202044,0.12390142710192,0.864384327507901,2010-11-22
CS2_36_11_22_10,8,-0.000346037207681051,7.59361126428794e-05,0.31489037661326,3.19553582366492,3004.92113917394,2521.89478728789,3.97488127967526,3.61788845529743,3.32535607496677,12.3580888094651,0.918099304585897,0.122426077613871,0.863917355112416,2010-11-22
CS2_36_11_22_10,9,-0.000361223278333229,7.59571276051696e-05,0.316641466048203,3.17705720623661,3003.9683493289,2506.86389017124,3.97418939033685,3.61863481063469,3.32530399413472,12.2843209713687,0.91781949769233,0.121106086013742,0.864447221633404,2010-11-22
CS2_36_11_22_10,10,-0.000361850987909219,7.61315112148952e-05,0.318764513409291,3.18005723358176,2992.7800191555,2510.066778398,3.97413695754343,3.62151090933545,3.31033765730518,12.3001045382064,0.914390299472194,0.120778713730539,0.86356455466992,2010-11-22
CS2_36_11_22_10,11,-0.000364559352233632,7.58416819739558e-05,0.318581729868745,3.1624111634709,3029.31731912236,2460.040412352,3.976197671339,3.62667926306863,3.36221431237234,12.0560892813073,0.925570488973828,0.11981072946357,0.862161722402793,2010-11-22
CS2_36_11_22_10,12,-0.000368442036209654,7.6797487527923e-05,0.322946695830525,3.15714146445173,3038.52261025022,2397.37094988722,3.96901935338974,3.6326627985945,3.37541569875999,11.7492542672793,0.928390520433611,0.116144795249053,0.871516482512002,2010-11-22
CS2_36_11_22_10,13,-0.000373468254348169,7.69364772914551e-05,0.320383375980466,3.23173268411088,3027.49175768011,2380.62214851726,3.96830220545753,3.63010426863883,3.36392825117924,11.6670358145144,0.925009699541885,0.115106765332866,0.87335887000872,2010-11-22
CS2_36_11_22_10,14,-0.000353774155251351,7.65174798014757e-05,0.313201318604102,3.21484465481778,2984.98434711376,2492.64619014968,3.97172759182152,3.61946300940938,3.30194282672063,12.2147721981298,0.911994483432135,0.120593379312175,0.867664682272763,2010-11-22
CS2_36_11_22_10,15,-0.000351589484637912,7.63501756061003e-05,0.321921203638756,3.16475923547184,2989.82876695096,2524.817021875,3.97631631479707,3.6230151747713,3.30921858152928,12.372013518695,0.913473893566689,0.122199545577659,0.858377613043981,2010-11-22
CS2_36_11_22_10,16,-0.000351566898650313,7.65743501060837e-05,0.320820130839883,3.16433845388492,2985.48464936015,2507.20818935495,3.97358540324278,3.62182684227972,3.30451415407503,12.2861813675957,0.912141295972389,0.120926723043815,0.860028820620105,2010-11-22
CS2_36_11_22_10,17,-0.00035215142480728,7.65522740309652e-05,0.320676940840541,3.12872905000689,2979.37482993584,2500.45783035541,3.97422856369684,3.6191727383302,3.29706124264467,12.2528353225893,0.910293602660002,0.120458620135224,0.858513409509785,2010-11-22
CS2_36_11_22_10,18,-0.000362194845393368,7.67534209346807e-05,0.326331974951138,3.0760885036088,2968.29629305343,2538.69167806141,3.97488103972541,3.61284137716388,3.28205498435526,12.4403086393577,0.906893662314414,0.121207803427657,0.856804305654871,2010-11-22
CS2_36_11_22_10,19,-0.000362500056033386,7.55903511864481e-05,0.319560762545061,3.21140256519502,3011.98928498826,2438.96255271157,3.97598765755809,3.63108921752256,3.3434907855064,11.9524388675796,0.92026473368426,0.11775117089342,0.855847522279177,2010-11-22
CS2_36_11_22_10,20,-0.000369796384676944,7.73866100858668e-05,0.32708801858441,3.12808606044457,3018.00639971739,2411.21411715244,3.96962621280125,3.63451921472362,3.3516923780716,11.8166623358838,0.922098041788842,0.116040179331134,0.866370771576375,2010-11-22
CS2_36_11_22_10,21,-0.000370361209505797,7.733007954137e-05,0.32583679202932,3.07864274667616,2989.56534210706,2389.19951620163,3.96798798288618,3.62847733733678,3.31410663203,11.7084861895532,0.913420709576238,0.115172408201025,0.867643997348089,2010-11-22
CS2_36_11_22_10,22,-0.000351141924796327,7.70257564716909e-05,0.323598109948764,3.21103033877872,2954.95187893783,2540.00367958404,3.97407685525236,3.61566726922989,3.26536254426212,12.446591256815,0.902840039664683,0.121758915222266,0.856678877182387,2010-11-22
CS2_36_11_22_10,23,-0.000348323083268623,7.67532588450622e-05,0.331174026677538,3.07111369808741,2959.71843810281,2572.86283191349,3.97747425214779,3.61959186792374,3.27293877125786,12.6078805897565,0.904310235340111,0.123536941412581,0.850525269680192,2010-11-22
CS2_36_11_22_10,24,-0.000354292375173681,7.67863086814794e-05,0.324085542237964,3.1223827184463,2960.21889063931,2527.89541593517,3.97513816496905,3.62058799505234,3.2742187420902,12.3876866630285,0.904454633228201,0.120922004312642,0.852045530668546,2010-11-22
CS2_36_11_22_10,25,-0.000336544191851174,7.79169212795168e-05,0.327657314269943,3.0886835786706,2910.90352797211,2628.04796173255,3.97448535476412,3.60898877893175,3.20617817955831,12.8769674975919,0.889354180678111,0.125581206147428,0.849293931782695,2010-11-22
CS2_36_11_22_10,26,-0.000332754761046815,7.77059214824624e-05,0.344151999008454,2.93770892114586,2890.41834631207,2776.76348108816,3.98404931585963,3.5970491049241,3.17853699407285,13.6050060966995,0.883077243739719,0.131294583793452,0.837262072022249,2010-11-22
CS2_36_11_22_10,27,-0.000349259685468751,7.65368166767981e-05,0.335905635710308,3.00411847198106,2963.97057157214,2566.42729416618,3.9817056713334,3.62584399700165,3.28211342746554,12.5766746576468,0.905594797997286,0.122622726334894,0.836738736343859,2010-11-22
CS2_36_11_22_10,28,-0.000353293128770609,7.78449404824617e-05,0.339156380551905,3.08643927481197,2974.11299313168,2505.55455236265,3.97382774548224,3.62289649661225,3.29618893027295,12.278661207873,0.908698111735725,0.120064521930792,0.853608647111297,2010-11-22
CS2_36_11_22_10,29,-0.000368221400432847,7.79829177024797e-05,0.333977749042351,3.03536331282336,2925.34172519867,2410.9927778354,3.97294408776039,3.61176866955227,3.22887247136859,11.8147559526654,0.893758529643775,0.117616182105849,0.854455329360269,2010-11-22
CS2_36_11_22_10,30,-0.00032031058676776,7.81392794305218e-05,0.346624204968581,2.90680304590827,2873.43400931399,2776.85699460725,3.98096100440839,3.59897301614899,3.1580899097537,13.6051914041373,0.877910448636495,0.131547357311934,0.838164821829843,2010-11-22
CS2_36_11_22_10,31,-0.000316505975325429,7.76836356337641e-05,0.344868872285826,2.94634173031518,2874.07447314024,2807.09097162035,3.98733971001189,3.60132912016406,3.16061010401357,13.7534627427721,0.878075823778118,0.133258050388236,0.828298630571375,2010-11-22
CS2_36_11_22_10,32,-0.000311121334707369,7.81443654781718e-05,0.35210258074875,2.9324630615789,2863.68372808211,2813.7335330706,3.98538576445964,3.59614601331888,3.14748285113537,13.7859591344882,0.874910662101071,0.133373067114465,0.827727608450001,2010-11-22
CS2_36_11_22_10,33,-0.000326858425739025,7.84324023624274e-05,0.354544908194692,2.85786034641671,2858.40242924757,2840.40279417427,3.98748839567907,3.59387171637152,3.14120748194095,13.9163140773633,0.873326261762659,0.133015563666853,0.826255660093225,2010-11-22
CS2_36_11_22_10,34,-0.000313836263855807,7.86565939254887e-05,0.358993946747704,2.80590399758807,2870.21478845354,2873.90180514927,3.98829996734858,3.59727647869857,3.15391864244817,14.0802044481196,0.876913647970496,0.135533976501991,0.823863719512145,2010-11-22
CS2_36_11_22_10,35,-0.000335067731566837,7.80909975643282e-05,0.352481959166808,2.86537078747285,2927.87570241053,2652.53419113328,3.9817718412818,3.6190983406221,3.23766443292817,12.997707175343,0.894541951318649,0.125920600120089,0.831573315707273,2010-11-22
CS2_36_11_22_10,36,-0.000349136936994041,7.86249699525271e-05,0.346376450647503,2.94107751389635,2940.81442937366,2588.25497746689,3.97659581473895,3.61746030569076,3.2553170721641,12.6831813640839,0.89852013578084,0.122723962830549,0.844249396161064,2010-11-22
CS2_36_11_22_10,37,-0.000347196420336833,7.86142090450533e-05,0.345869183422057,2.96588733995729,2947.56514242711,2547.39684304246,3.97484913239112,3.6218270778656,3.26477766527495,12.4832835722622,0.900563220265899,0.12128988084038,0.847029782790109,2010-11-22
CS2_36_11_22_10,38,-0.000356089494173386,7.86480071625396e-05,0.344939281250252,2.96639708266104,2951.58416314603,2526.21322167449,3.97441025341258,3.6243830037117,3.27044973505333,12.3796312807763,0.901795270998974,0.119947388394785,0.848828913352952,2010-11-22
CS2_36_11_22_10,39,-0.000359024555305558,7.85794547002581e-05,0.340624964305324,2.99501469992226,2954.3788938488,2507.03896431823,3.97323640655069,3.62606427192688,3.27440458720478,12.2857517519239,0.902674937711723,0.119289839302799,0.849633203339871,2010-11-22
CS2_36_11_22_10,40,-0.000371512853255559,7.85572023883678e-05,0.341228352867085,3.01948235076834,2962.58328107663,2482.66738626506,3.97345264473854,3.63125388145447,3.28600467672414,12.1660406167874,0.905204312295702,0.117657701228638,0.85096433899075,2010-11-22
CS2_36_11_22_10,41,-0.000364391667933864,7.85495382998777e-05,0.339327269328954,3.01417111128717,2964.20889057813,2453.94568363135,3.97088097689445,3.6321431016922,3.28816099172482,12.0257782158763,0.905700980459078,0.11688906613157,0.852509498219188,2010-11-22
CS2_36_11_22_10,42,-0.000365450178529603,7.84999905004947e-05,0.340090134475293,3.07653958172477,2965.8188427714,2445.76049498626,3.97050588312205,3.63325909852982,3.29047339918404,11.985797407672,0.906184987502101,0.116687486622862,0.852851733566304,2010-11-22
CS2_36_11_22_10,43,-0.0003678464649427,7.86463394572664e-05,0.336029385032888,3.02610676432239,2961.49052803189,2428.94879927242,3.97113979417224,3.63086676359177,3.28474816746793,11.9032083244454,0.904873484032353,0.11591518829564,0.852947937115134,2010-11-22
CS2_36_11_22_10,44,-0.000364921620393806,7.87303577487861e-05,0.343345840687674,2.95118681801757,2958.17814046296,2467.18236771133,3.97170693693105,3.62915957689285,3.28040811415071,12.0908356761628,0.903850175750131,0.117448484892807,0.851649013527938,2010-11-22
CS2_36_11_22_10,45,-0.000364972683792091,7.87788288153868e-05,0.341134667288511,3.05455561538177,2956.55307521002,2466.74463329895,3.97202899023803,3.62834808111191,3.27846716164854,12.0887619814622,0.903391515350033,0.117481883116732,0.850918998638292,2010-11-22
CS2_36_11_22_10,46,-0.000363228267333323,7.88100569225692e-05,0.342810259194148,2.95384269930125,2955.00608575134,2463.90095194272,3.97226579286899,3.6276921081543,3.27653837048986,12.0744888207067,0.902901417357566,0.117473284989641,0.850466900542122,2010-11-22
CS2_36_11_22_10,47,-0.000368898810249758,7.88615842313274e-05,0.338544369651296,2.9679143009302,2952.92786106293,2463.8384857325,3.97246661102563,3.62691624879837,3.27404337072694,12.0742381583276,0.902251919658223,0.117208491823302,0.850193971753392,2010-11-22
CS2_36_11_22_10,48,-0.000361729469738955,7.88513748746197e-05,0.344037130208817,2.96788482796048,2953.44397403009,2456.16706725163,3.97255657709133,3.62757710695267,3.27519380086977,12.0367378051213,0.902445371594449,0.117210782929464,0.849555162226727,2010-11-22
CS2_36_11_22_10,49,-0.000375380977133102,7.89111679221172e-05,0.342194070285786,2.94595523494298,2953.64745548612,2458.16724278755,3.97213603878579,3.62818773031235,3.27583099005456,12.0466697190603,0.902483271494599,0.116404396935382,0.850219719500612,2010-11-22
CS2_36_11_22_10,50,-0.000373643920982283,7.89021789138999e-05,0.343311958289369,2.99106516596924,2952.97589046659,2447.62060417514,3.97196079276459,3.62798527002335,3.27533044671191,11.9948198603966,0.90234244133049,0.116324128551286,0.849800444751004,2010-11-22
CS2_36_11_24_10,1,-0.000294262545987142,7.22924482299097e-05,0.320415077034296,3.17795881105056,2889.88732461529,2953.32410460765,3.99313757186983,3.60184215282907,3.18242427645628,14.4699611382868,0.882938184471434,0.138725866354335,0.843474826787949,2010-11-24
CS2_36_11_24_10,2,-0.000308542218364628,7.83387534614337e-05,0.348527340991942,2.97690386567045,2864.30917534461,2802.35685173877,3.98420978031275,3.59786258038786,3.14951857545344,13.7306739251585,0.87510998641993,0.133745062484779,0.834030296234275,2010-11-24
CS2_36_11_24_10,3,-0.000320256101311814,7.83594321082675e-05,0.349914085760176,2.90613789696494,2913.81305545033,2844.20155861978,3.98699743851371,3.61038289648114,3.21823880750749,13.935852567605,0.890264348579712,0.134690476810114,0.828006826246528,2010-11-24
CS2_36_11_24_10,5,-0.000338179434719636,7.85443089653138e-05,0.346109679616736,2.92453437667537,2934.81515951317,2616.3493377072,3.97578935228156,3.62463975675178,3.24860974475509,12.8212468286966,0.896724666111103,0.124787188041212,0.850298256005302,2010-11-24
CS2_36_11_24_10,6,-0.000338895507099224,7.89033194247972e-05,0.34612955603759,2.94845311463376,2868.04452100705,2557.58063841744,3.97356462194806,3.6035650218885,3.15788999129639,12.5316584535396,0.876318153911144,0.120218262026134,0.842455087592564,2010-11-24
CS2_36_11_24_10,7,-0.000315842558719374,7.95462545115869e-05,0.363295021957675,2.7857892305694,2829.76271857365,2829.09078208685,3.98414741307497,3.59219218542178,3.10803125032957,13.8609753952882,0.864613675445805,0.134354000625007,0.824499344634375,2010-11-24
CS2_36_11_24_10,8,-0.000321327590615104,7.87876603818253e-05,0.355472087697182,2.86428753866641,2828.91943756453,2781.4979106377,3.98830375431469,3.59278608858585,3.10771327810912,13.6282588767951,0.86431394350965,0.132337124460476,0.816021191972244,2010-11-24
CS2_36_11_24_10,9,-0.000311860757804761,7.93555018024536e-05,0.365093956435803,2.81977752689289,2824.65317606948,2822.30957860468,3.98694004589998,3.5918766806523,3.10339603475914,13.8276109829998,0.863010276893158,0.133851227926195,0.815510352793496,2010-11-24
CS2_36_11_24_10,10,-0.00032055116127116,7.9422535849844e-05,0.365295051087671,2.74653033072987,2817.07524423578,2806.10689917406,3.98730498929567,3.598118990346,3.09434803855518,13.7484596826029,0.860679698544758,0.132914518586354,0.814926376285674,2010-11-24
CS2_36_11_24_10,11,-0.000303547235473373,8.0247357962218e-05,0.370485209493451,2.71642665415865,2836.51364673396,2897.85478746833,3.98932456059061,3.59886005769173,3.11930133605382,14.1973986576753,0.866619380875524,0.136717462195645,0.811532932714564,2010-11-24
CS2_36_11_24_10,12,-0.000338474617111511,7.97505465485741e-05,0.363861238919609,2.82076217034923,2876.04842314818,2678.51889015463,3.98225796889074,3.61610035060607,3.17548410913182,13.1250608778402,0.878732099659558,0.126852548471137,0.821806389776042,2010-11-24
CS2_36_11_24_10,13,-0.000336893687476472,7.98783059035769e-05,0.361668612905782,2.79604409655883,2885.70564918008,2616.61419736265,3.97894719170361,3.61268108474965,3.18873615671915,12.8219034589932,0.881673795528351,0.124265499642113,0.829440338235269,2010-11-24
CS2_36_11_24_10,14,-0.000332531847749245,7.978208356166e-05,0.358994550321489,2.82948659033515,2826.3097868198,2601.57920114402,3.97672500842955,3.59646083414555,3.10872803569348,12.7466168959482,0.863507150409073,0.121547868567708,0.828419384424341,2010-11-24
CS2_36_11_24_10,15,-0.000302731876221221,8.08240189077892e-05,0.374597410348119,2.7753627903107,2792.18413139376,2897.4796053711,3.98665665820905,3.58650985015066,3.06366797975875,14.1957135748442,0.853056598048228,0.136125967287615,0.812775949505542,2010-11-24
CS2_36_11_24_10,16,-0.000320784687648714,8.02654067715873e-05,0.373452607581587,2.69152547645692,2780.3092257774,2880.96437368201,3.99013137663564,3.59069717184026,3.04940017542603,14.1145032548784,0.849440689273177,0.135095013463738,0.806038757144547,2010-11-24
CS2_36_11_24_10,17,-0.000304444525663058,8.037333791341e-05,0.37642257614746,2.69563808139752,870.428692759247,2922.52603683234,3.99044481810037,3.80495586395264,1.01010681134065,14.3184068942512,0.26592570652397,0.136824734678964,0.802279838224031,2010-11-24
CS2_36_12_06_10,2,-0.000295594804024176,8.00721512732043e-05,0.33290051974313,3.02142456329799,2839.08301572413,2747.69458104938,3.98198962358781,3.59915532420079,3.12181979757314,13.4609757486158,0.867452160352342,0.12887148270277,0.827528652377121,2010-12-06
CS2_36_12_06_10,3,-0.000298288136093227,7.91987596737095e-05,0.335067120221974,3.00197690442661,2836.56757349289,2814.83342719074,3.9880633354187,3.59448510656754,3.11565953084127,13.7897606042405,0.866683629656311,0.133339395311217,0.816947538107246,2010-12-06
CS2_36_12_06_10,4,-0.000290882351579225,8.06480929879368e-05,0.36107080159645,2.79832278019234,2847.50549495476,2890.58166488686,3.98884065241753,3.5989444181323,3.12858008721533,14.1613100633379,0.870011593447993,0.137251230317269,0.816065295610315,2010-12-06
CS2_36_12_06_10,5,-0.000305095439853021,8.0389385855865e-05,0.354415151398497,2.92695377906555,2887.53905780616,2708.91887336217,3.98337537712521,3.61087295230554,3.18865666706438,13.2732983894364,0.882244257122484,0.128514878758658,0.824082413045577,2010-12-06
CS2_36_12_06_10,6,-0.000313920374193339,8.08091128350751e-05,0.360020425161053,2.8044149239884,2893.991954341,2668.38709347684,3.9789748526201,3.61482143888668,3.19762515732795,13.0750748447101,0.884240353578948,0.126857313813106,0.831880517284302,2010-12-06
CS2_36_12_06_10,7,-0.000345689347661966,8.08805571012956e-05,0.355680149146628,2.83312338221438,2835.27083905911,2599.65240025139,3.97860463604783,3.59567965318759,3.11549916373524,12.7370857335376,0.86625781192175,0.122775061207589,0.830349482267469,2010-12-06
CS2_36_12_06_10,8,-0.000290778553377225,8.11708805096208e-05,0.363167842957559,2.77905098315762,2801.11507588615,2910.65951089442,3.98720240592956,3.58462242829172,3.06951132669781,14.260350707552,0.855814084284203,0.138121655258786,0.814775412450934,2010-12-06
CS2_36_12_06_10,9,-0.000299905843046359,8.07727614450208e-05,0.372700812656485,2.72215355969884,2802.33173100061,2911.55028678596,3.99096716367281,3.58905876310248,3.07427495721009,14.2646871346403,0.85616208789673,0.138272894881002,0.808152655486997,2010-12-06
CS2_36_12_06_10,10,-0.000301465065818569,8.09778180138973e-05,0.369818110032716,2.77171994661285,2784.8027546321,2906.1441040832,3.9889662327305,3.58865528411054,3.05141475275915,14.2381361886484,0.850830259039676,0.137729804128659,0.807451592018179,2010-12-06
CS2_36_12_06_10,11,-0.00030343639750586,8.12785096581126e-05,0.375614072935164,2.67591197523775,2780.23855806449,2957.75237848917,3.99132618966041,3.58871733381393,3.04767727303395,14.4912038096356,0.849428762556434,0.139309083210829,0.803375962075983,2010-12-06
CS2_36_12_06_10,12,-0.000288000468104236,8.16334130186741e-05,0.38271981059089,2.66482281715992,2791.39709012736,2982.59527735748,3.99155423687954,3.5831459221087,3.0601653072864,14.6128715967935,0.852831346705747,0.140910231243058,0.801144403766063,2010-12-06
CS2_36_12_06_10,13,-0.000314056915751971,8.1323366379151e-05,0.380734001864687,2.64223153541355,2835.30677874366,2786.915281514,3.98662879056991,3.60686082889636,3.12531599866932,13.6558777443089,0.866263540653994,0.13198767350456,0.808871013033028,2010-12-06
CS2_36_12_06_10,14,-0.000334420713643516,8.16146175165978e-05,0.370759090597839,2.70869798306112,2846.16711283234,2721.6835870262,3.98191824704409,3.61387288322051,3.14046962563252,13.3364793391737,0.869596812966094,0.128445972854566,0.81833906592357,2010-12-06
CS2_36_12_06_10,15,-0.000340339330155596,8.15369189891659e-05,0.369708912865649,2.7167456364511,2795.94340440555,2612.71574285702,3.98020766684728,3.59245336683173,3.07198538101858,12.8015064479178,0.854230974135616,0.124799598509744,0.818320372874932,2010-12-06
CS2_36_12_06_10,16,-0.000311959514487892,8.21226563282216e-05,0.379843628955833,2.69632462886528,2760.31854468235,2924.92470154772,3.98892441872627,3.59027736417709,3.02438024892815,14.3302902114337,0.843331516971788,0.136947167530455,0.804452653773251,2010-12-06
CS2_36_12_06_10,17,-0.000301829368057302,8.14701921683987e-05,0.382672132175964,2.62268886125753,2759.13124058174,2905.23813068832,3.99233443440955,3.59229244211669,3.02511752089873,14.2337794677783,0.842970282356019,0.137115413594258,0.796478375382659,2010-12-06
CS2_36_12_06_10,18,-0.000301118239942179,8.21397933262226e-05,0.382967370649402,2.62657679779284,2743.86576517834,2927.3463205685,3.99182735237421,3.58430876526781,3.00572758347517,14.3420614105437,0.838304147496746,0.137533778646326,0.795575467751559,2010-12-06
CS2_36_12_06_10,19,-0.000290547220178964,8.21049298355755e-05,0.386411979765745,2.69337210586795,2736.44361400564,2948.45531649792,3.99233792949196,3.58128528441152,2.99696634198834,14.4449719309483,0.836017408567348,0.138938601481956,0.79162457616566,2010-12-06
CS2_36_12_06_10,20,-0.000295244590606213,8.25304870836337e-05,0.385323638710283,2.64536032599451,2738.55094220579,2968.12657883269,3.99407027730879,3.58039531400127,2.99799613302166,14.5411176125009,0.836674900742463,0.139971917426164,0.789458824891151,2010-12-06
CS2_36_12_06_10,21,-0.000319746392075461,8.19331795017958e-05,0.386134274078284,2.62805614283468,2792.13334435262,2794.5531132445,3.99020290529573,3.59874642773678,3.07431366343397,13.6924767643767,0.853069938817261,0.131143657717955,0.794314187792362,2010-12-06
CS2_36_12_06_10,22,-0.00032480357540628,8.20718545526975e-05,0.38347196473789,2.62768148720007,2804.13363908455,2728.93351093293,3.98394131508602,3.60666090814691,3.09109296157841,13.3711455735551,0.856739362973437,0.128387609117462,0.806357573323455,2010-12-06
CS2_36_12_06_10,23,-0.00033037619850511,8.20988436227118e-05,0.384791033619814,2.6583257755031,2757.74116695699,2639.29309323625,3.98257704173462,3.59803287957304,3.0288049136168,12.9320027318935,0.842550130482917,0.12651872911036,0.807988047797432,2010-12-06
CS2_36_12_06_10,24,-0.000313230302840145,8.26036649455088e-05,0.391526015876745,2.5717734034014,2733.225855342,2938.03371017647,3.99134834973436,3.58380892199855,2.99649974723373,14.3938126126608,0.835055537436322,0.136783135237501,0.793835660038761,2010-12-06
CS2_36_12_06_10,25,-0.000304425422492183,8.22288914320527e-05,0.385837402508736,2.6522412583267,2746.30411849183,2879.30127448923,3.99211453136645,3.5940427882697,3.01602182772484,14.1067915954382,0.839058857832143,0.135270285840377,0.789946389270841,2010-12-06
CS2_36_12_06_10,26,-0.000318350947048468,8.22200631276274e-05,0.383358325986039,2.61784443252788,2737.1638465767,2832.72440958233,3.98902831825555,3.59014848227142,3.00515360337555,13.8790531695912,0.836265981766945,0.132541163189821,0.793242106973468,2010-12-06
CS2_36_12_06_10,27,-0.000311101358178196,8.18646274644023e-05,0.380065537532145,2.6420564740501,2732.15026860073,2813.70913446148,3.99058345408221,3.58790699384546,2.9990427875963,13.7861392481236,0.834719374573601,0.131752196803255,0.790403778229551,2010-12-06
CS2_36_12_06_10,28,-0.000318588819245862,8.183383146588e-05,0.37990434121087,2.66120775663743,2722.77291363356,2791.22526540817,3.98954108200575,3.59239773128344,2.98700671779747,13.6755291244095,0.83186385089469,0.131061239986298,0.788379755527057,2010-12-06
CS2_36_12_06_10,29,-0.000329034944739036,8.07391924108457e-05,0.368311297274649,2.75793597860048,2781.69921457709,2724.91616456106,3.99095609920477,3.60929644361455,3.06654495865692,13.3517898471914,0.849885082741014,0.127562623658148,0.788664647604197,2010-12-06
CS2_36_12_06_10,30,-0.000330620558603614,8.24308553684573e-05,0.383724822673164,2.6677448867452,2789.77580069593,2676.13784870313,3.98287145043634,3.61424866635749,3.07736329814597,13.1136725495766,0.852325382196462,0.125485659423282,0.802770339916008,2010-12-06
CS2_36_12_06_10,31,-0.000336563497369684,8.2348095580221e-05,0.383180743355357,2.6694675811084,2768.88585972629,2656.10768325179,3.98230948025667,3.60652051327076,3.05346188968123,13.0155740375829,0.845942980278209,0.124404743567196,0.805092797119079,2010-12-06
CS2_36_12_06_10,32,-0.000323738858019761,8.23533668102304e-05,0.382204440869586,2.67775622609154,2726.17930000502,2765.19434701896,3.98723363722524,3.59677275367405,2.99348199232153,13.5485841099231,0.832905928125456,0.129506085340239,0.796185408506471,2010-12-06
CS2_36_12_06_10,33,-0.000316864590819049,8.20466805313306e-05,0.384445206153234,2.65819042914667,2731.02328656428,2789.1155004442,3.98984052005567,3.60103685700375,3.00103003696586,13.6652339740139,0.834371979415803,0.130766232248641,0.787162897488472,2010-12-06
CS2_36_12_06_10,34,-0.000324032274679371,8.24987412826606e-05,0.386280555016547,2.62176432762626,2725.33576234401,2771.63147295424,3.98910242591808,3.59947347640991,2.99510381917361,13.5802753283139,0.832658565833084,0.129560761180786,0.788589871609421,2010-12-06
CS2_36_12_06_10,35,-0.000326527030155834,8.2468470382509e-05,0.382758625643754,2.74694102753303,2723.71063425532,2764.9286631248,3.98979583285213,3.59910199434861,2.99345705700922,13.547528608891,0.832163564241064,0.12907580141968,0.787141623720569,2010-12-06
CS2_36_12_06_10,36,-0.000329707230866873,8.22920957313176e-05,0.385754138832597,2.61636888239306,2712.41369129723,2755.85047088255,3.98898378014564,3.59256498969119,2.97862911673094,13.5027098589217,0.828710548432888,0.128321866656116,0.785798802418961,2010-12-06
CS2_36_12_06_10,37,-0.000331926538550606,8.24809911825612e-05,0.391772288589377,2.60439900839825,2760.09096001164,2739.15083384304,3.99135475252804,3.6116542431616,3.04241302479673,13.4217983101467,0.843287832921802,0.128802123961352,0.785327795076641,2010-12-06
CS2_36_12_06_10,38,-0.000349034178549546,8.2681919662238e-05,0.387385196477466,2.61694447540762,2770.43357639975,2642.60727754637,3.98348632225623,3.60866578842731,3.05672849094427,12.9485830820633,0.846454221529052,0.122992583801959,0.797695431071474,2010-12-06
